"D96FE64D101FB5499A55092D797A3B88","573CB7478DD668DAE10000000A4E731A","POINT (22.329025 47.064354)","2016-05-22 21:04:00.0000000"
"0ED029CB055A554C92C149386C997349","5756353E969525CCE10000000A4E731A","POINT (23.607895 46.769169)","2016-06-17 14:38:22.9430000"
"A0971526DF4DDB47B2D8419F9EB26344","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"18436EF06260FC46B86B9AA58C3FE7A9","573CB7478DD668DAE10000000A4E731A","POINT (22.627743 46.990455)","2016-05-22 21:25:48.0000000"
"CC66560CCB17ED4A9657DDDAB906F3C7","566D6D87B5685629E10000000A4E731A","POINT (24.67881 44.96606)","2015-12-26 23:33:50.6850000"
"1F0BBFE7D1EE0F428CF35AA7DA05919D","573CB7478DD668DAE10000000A4E731A","POINT (22.685036 46.951167)","2016-05-22 21:34:48.0000000"
"2262B951DA4AC54DBDF5B7E198098C44","5756353E969525CCE10000000A4E731A","POINT (23.603876 46.768634)","2016-06-17 14:38:37.9320000"
"ADCD8912D9CCE94F88CF8A275D08EB17","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"AC6E0D5563408E4488AC81E597F34958","573CB7478DD668DAE10000000A4E731A","POINT (22.811768 46.953888)","2016-05-22 21:47:12.0000000"
"0675914083480945AF289C182DAD5656","5756353B969525CCE10000000A4E731A","POINT (24.058533 45.806072)","2016-06-19 13:47:07.0100000"
"42B6BC0B8D7B364086245E63EAC7822B","566D6D87B5685629E10000000A4E731A","POINT (24.68808 44.96305)","2015-12-26 23:53:27.1050000"
"2C3423FF2B98064CB0F7DFC27EA59EA9","573CB7478DD668DAE10000000A4E731A","POINT (22.905436 46.884455)","2016-05-22 21:57:56.0000000"
"D05C8FC29D2BBF4CA2A9A6BD82D8E4CD","5756353E969525CCE10000000A4E731A","POINT (23.600724 46.767686)","2016-06-17 14:38:52.9160000"
"2E2150F7762B4343B6DAD3B5F884D787","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"9EF299ABB85834428F2D1E7B6DF00B0D","573CB7478DD668DAE10000000A4E731A","POINT (22.203649 47.081255)","2016-05-22 20:56:32.0000000"
"893847547527214F96A4297078636808","573CB7478DD668DAE10000000A4E731A","POINT (21.936873 47.064378)","2016-05-22 20:22:44.0000000"
"001B941A77ED3141AB04718BA03C3E35","573CB7478DD668DAE10000000A4E731A","POINT (22.074281 47.054006)","2016-05-22 20:48:08.0000000"
"8704FC7725292448BA6134F70D5B74A5","566D6D87B5685629E10000000A4E731A","POINT (24.69428 44.95813)","2015-12-27 00:04:11.0950000"
"91EF72FDF9E80546A00D89D2DAA73198","573CB7478DD668DAE10000000A4E731A","POINT (21.988007 47.036021)","2016-05-22 20:39:44.0000000"
"A9080E216959B24885E07649FE3EA19E","5756353E969525CCE10000000A4E731A","POINT (23.599693 46.76796)","2016-06-17 14:39:07.8990000"
"03ADB9389EB0764C9991FD7EB6133577","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"52E7FFDED52C13418ACDC4328336EFEE","5756353B969525CCE10000000A4E731A","POINT (24.047545 45.802164)","2016-06-19 13:47:22.0020000"
"C9A00E1D59E6684988AD4AA94A40BBE6","573CB7478DD668DAE10000000A4E731A","POINT (22.406602 47.055294)","2016-05-22 21:09:40.0000000"
"9879C5361AA111499FD3F68D80819489","566D6D87B5685629E10000000A4E731A","POINT (24.69892 44.94721)","2015-12-27 00:21:36.0020000"
"84E2EDDC8000784E9476EA2364594CE0","573CB7478DD668DAE10000000A4E731A","POINT (22.783749 46.953343)","2016-05-22 21:44:48.0000000"
"80EAF8E157BA0B41A1E94928F894876F","5756353E969525CCE10000000A4E731A","POINT (23.598067 46.76829)","2016-06-17 14:39:22.9070000"
"CBF58E3EE3884D4B845CAC2C792B94B6","573CB7478DD668DAE10000000A4E731A","POINT (22.608712 46.953034)","2016-05-22 21:30:32.0000000"
"FE71F82A571E414695C5F7C2AEAD58E2","573CB7478DD668DAE10000000A4E731A","POINT (23.257595 46.80698)","2016-05-22 22:23:32.0000000"
"97BD9B4A0478B448BF12112FA6C058E6","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"E9945806CD192C498E0C01A9BB15F04A","56697BB680504538E10000000A4E731A","POINT (24.12504 45.79825)","2015-12-24 09:20:14.0270000"
"8E8F50AFC5559747B7A4622CF348358C","573CB7478DD668DAE10000000A4E731A","POINT (23.036107 46.858337)","2016-05-22 22:06:00.0000000"
"1FC93EF62E49E04BB23D7E3664800D83","566D6D87B5685629E10000000A4E731A","POINT (24.70598 44.93784)","2015-12-27 00:36:57.3520000"
"5987856B82C43745921EFEEEC483974F","5756353E969525CCE10000000A4E731A","POINT (23.598104 46.767646)","2016-06-17 14:39:37.9170000"
"80C572D3A8F49043883A6D6B5D643182","573CB7478DD668DAE10000000A4E731A","POINT (22.330311 47.064356)","2016-05-22 21:04:04.0000000"
"891825CD7CADBA4E8BEC25D35E9503C3","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"01CFBEBDB098564380963763939922EB","5756353B969525CCE10000000A4E731A","POINT (24.034754 45.801104)","2016-06-19 13:47:36.9960000"
"906BAE0B173A94419A9683933862CAD5","573CB7478DD668DAE10000000A4E731A","POINT (23.258505 46.806208)","2016-05-22 22:23:36.0000000"
"91E7C70975DC1C4F96DB795A0FCE1B49","573CB7478DD668DAE10000000A4E731A","POINT (22.492219 47.038543)","2016-05-22 21:15:56.0000000"
"FE8938AF4480B44FA1D63F02B847916C","573CB7478DD668DAE10000000A4E731A","POINT (22.72151 46.948288)","2016-05-22 21:38:04.0000000"
"B3E1E575453EFB4EB01DB1579F573935","56697BB680504538E10000000A4E731A","POINT (24.12191 45.79441)","2015-12-24 09:22:46.6790000"
"69A5380781033A4B936561446512AB29","566D6D87B5685629E10000000A4E731A","POINT (24.71194 44.93179)","2015-12-27 00:44:21.0530000"
"EF3FE2D3BCC4B84081202BFD160BF15A","5756353E969525CCE10000000A4E731A","POINT (23.598549 46.766495)","2016-06-17 14:39:52.9020000"
"B3360755016CAA46BAD79ECF48E1EB57","573CB7478DD668DAE10000000A4E731A","POINT (22.556694 47.001116)","2016-05-22 21:21:36.0000000"
"A5B4926CEB5DA7478D306AC2C552BD74","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"C50A4E5796690A4FA6DE8B9D87FC469D","573CB7478DD668DAE10000000A4E731A","POINT (22.075869 47.054257)","2016-05-22 20:48:12.0000000"
"2E45AF72FF497B4680FE3F7D336894A4","566D6D87B5685629E10000000A4E731A","POINT (24.71783 44.92394)","2015-12-27 00:46:55.5760000"
"7EA55D4F1FDB1942AACB67805F5F3C3B","5756353B969525CCE10000000A4E731A","POINT (24.023952 45.796368)","2016-06-19 13:47:51.9990000"
"A2286D9283DD0B479AA91D27DE7A263B","5756353E969525CCE10000000A4E731A","POINT (23.599173 46.765873)","2016-06-17 14:40:07.8940000"
"6B0767B1D3C2CB40A8A2888CFDAE2272","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"DCD1CF1589F6324D92138F7A82B5CA1E","573CB7478DD668DAE10000000A4E731A","POINT (22.743577 46.95851)","2016-05-22 21:41:36.0000000"
"E636A4BEA9E18E4E9967489F0F8A44C7","573CB7478DD668DAE10000000A4E731A","POINT (23.259457 46.805433)","2016-05-22 22:23:40.0000000"
"6DA2B162B6479F419EA3F8C580F0F817","56697BB680504538E10000000A4E731A","POINT (24.11961 45.79354)","2015-12-24 09:28:45.4430000"
"34E5CD4479668C4D98FC232CFD91E4A0","566D6D87B5685629E10000000A4E731A","POINT (24.72114 44.91319)","2015-12-27 00:52:04.9050000"
"2C59C2860ED7D4468558A507037AC004","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"1948790CF4AB1C4B94394F11973AE16C","5756353E969525CCE10000000A4E731A","POINT (23.598362 46.763942)","2016-06-17 14:40:22.8750000"
"283BDC77A1EDA5449CBDE0DB79076D1B","566D6D87B5685629E10000000A4E731A","POINT (24.73357 44.9018)","2015-12-27 01:03:49.2070000"
"9BDF5027EBCBB949A4AB821227FC3170","5756353B969525CCE10000000A4E731A","POINT (24.017376 45.791624)","2016-06-19 13:48:06.9980000"
"AD98A9B59642DE4993B679665BCCC3F6","573CB7478DD668DAE10000000A4E731A","POINT (22.204469 47.081489)","2016-05-22 20:56:36.0000000"
"D254123DE894194E90306585269D61D4","573CB7478DD668DAE10000000A4E731A","POINT (21.936849 47.064368)","2016-05-22 20:22:48.0000000"
"BED1C6EA8CDE2C4BB6CFEE3448951874","56697BB680504538E10000000A4E731A","POINT (24.11474 45.7932)","2015-12-24 09:46:44.9770000"
"3C3A3161F8705F46AFCBC1A0E7F70B7B","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"7E5B57FA9D00A84BB8E75CCBB761729D","5756353E969525CCE10000000A4E731A","POINT (23.597806 46.761913)","2016-06-17 14:40:37.8860000"
"CBFEDC56CF8BD94E9BC3B1A423A6717A","566D6D87B5685629E10000000A4E731A","POINT (24.74772 44.89327)","2015-12-27 01:15:53.9460000"
"44F76CD7ED2CCF4B82C4CCE7C34D7A87","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"8B3EA9671D497847BF24AC56EDD21135","5756353E969525CCE10000000A4E731A","POINT (23.598815 46.759246)","2016-06-17 14:40:52.8920000"
"DCE0F20596E40F47A507A321EBA4B348","573CB7478DD668DAE10000000A4E731A","POINT (23.260388 46.804666)","2016-05-22 22:23:44.0000000"
"103371C4FFFE504F99971285D55B2374","5756353B969525CCE10000000A4E731A","POINT (24.012572 45.78952)","2016-06-19 13:48:22.0070000"
"6AED5E9DE174494DABE1C26F80611CB1","573CB7478DD668DAE10000000A4E731A","POINT (23.019876 46.864393)","2016-05-22 22:04:16.0000000"
"C916A53B47EF0848990BCA624BE6FA73","56697BB680504538E10000000A4E731A","POINT (24.11169 45.79283)","2015-12-24 10:01:08.0010000"
"12C48A7F32F6604C935A842AE7A93B41","566D6D87B5685629E10000000A4E731A","POINT (24.77341 44.88798)","2015-12-27 01:32:22.6530000"
"4DB2E6F43D3DCC40B6A36DFE9648B8CF","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"6A728E77496A1C4BBA6CC2608510130D","5756353E969525CCE10000000A4E731A","POINT (23.598628 46.758546)","2016-06-17 14:41:07.8830000"
"102CBFE889D5874785F18578AD8C5F85","566D6D87B5685629E10000000A4E731A","POINT (24.79244 44.88555)","2015-12-27 01:45:29.1460000"
"6D6C3917D817A64F95BA286404F9C5FD","573CB7478DD668DAE10000000A4E731A","POINT (22.831992 46.935529)","2016-05-22 21:49:56.0000000"
"071B59DFF0EB7E41BA40711A1145F062","573CB7478DD668DAE10000000A4E731A","POINT (23.261292 46.803903)","2016-05-22 22:23:48.0000000"
"F1E24032E2855C4391D2EC0BD29E8C91","56697BB680504538E10000000A4E731A","POINT (24.10985 45.79273)","2015-12-24 10:10:17.8590000"
"1E3D003B7632404DAD49B7F2A7B93170","5756353B969525CCE10000000A4E731A","POINT (24.00673 45.787983)","2016-06-19 13:48:36.9980000"
"A73DA3430F45744FA5512829594DC84A","57563528969525CCE10000000A4E731A","POINT (24.12501 45.759997)","2016-05-27 20:35:09.0000000"
"530BF51D9C6B8B4A95D6112DD8E4BB39","5756353E969525CCE10000000A4E731A","POINT (23.597979 46.758256)","2016-06-17 14:41:22.8910000"
"33C591A2DEE3FD4D89AA7322C4644EE3","566D6D87B5685629E10000000A4E731A","POINT (24.8097 44.88715)","2015-12-27 02:00:44.3900000"
"15C5DF37EFC82045BAF2A31C39F497AE","5756353E969525CCE10000000A4E731A","POINT (23.598017 46.757202)","2016-06-17 14:41:37.9010000"
"BB653D41A665984AAA910F39F6562EB5","57563528969525CCE10000000A4E731A","POINT (24.126512 45.760667)","2016-05-27 20:35:38.0000000"
"251DAAD9203F3E499DBA0A5D21809489","573CB7478DD668DAE10000000A4E731A","POINT (23.262118 46.803269)","2016-05-22 22:23:52.0000000"
"1414FA996DEF2D438D8A8A74FDD38B1B","573CB7478DD668DAE10000000A4E731A","POINT (22.492553 47.038108)","2016-05-22 21:16:00.0000000"
"9F7D5C8E48AE9440B1D7C38C7E1678BB","566D6D87B5685629E10000000A4E731A","POINT (24.81798 44.88931)","2015-12-27 02:05:43.5300000"
"851A92F8971C1D4980453250A7F1C198","56697BB680504538E10000000A4E731A","POINT (24.10887 45.79244)","2015-12-24 10:17:57.1460000"
"B8D7CFA539B8344CA7CDA67CFE042928","5756353B969525CCE10000000A4E731A","POINT (23.992358 45.786626)","2016-06-19 13:48:52.0010000"
"FFD94BE95B485648902A80E9FC4B860B","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"176AB17C74AAC64491F68071942DD64A","5756353E969525CCE10000000A4E731A","POINT (23.598152 46.756654)","2016-06-17 14:41:52.9190000"
"CAB0EDEEBCC8A445ADAAD0F0355A3EC9","566D6D87B5685629E10000000A4E731A","POINT (24.82533 44.89248)","2015-12-27 02:20:33.7270000"
"1DD34E430B25B546AC24AB0B0F5EF93D","573CB7478DD668DAE10000000A4E731A","POINT (22.628695 46.99032)","2016-05-22 21:25:52.0000000"
"2D9CABD63B85C2408CAA34380A4B2E66","573CB7478DD668DAE10000000A4E731A","POINT (22.20547 47.081698)","2016-05-22 20:56:40.0000000"
"3C5C4EF49F1F054E96B07BF98CE27B11","573CB7478DD668DAE10000000A4E731A","POINT (21.936849 47.064368)","2016-05-22 20:22:52.0000000"
"F1BF080A5EE5BA4AB2F841429F858104","573CB7478DD668DAE10000000A4E731A","POINT (23.021563 46.864601)","2016-05-22 22:05:16.0000000"
"A5298B0EEF12DE49BCA124222011CC9F","56697BB680504538E10000000A4E731A","POINT (24.0999 45.79117)","2015-12-24 10:23:29.9440000"
"3554B8CCA79A884E8CFF860C95B11F98","5756353B969525CCE10000000A4E731A","POINT (23.981578 45.785468)","2016-06-19 13:49:06.9950000"
"7CEE63DCC2136C449A5818E467AD6DC8","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"6D925F3D3026214C8F3210BB95EDE990","5756353E969525CCE10000000A4E731A","POINT (23.597119 46.75642)","2016-06-17 14:42:07.9000000"
"3E4C3B42DCE7364F80393B6B5DF7938E","566D6D87B5685629E10000000A4E731A","POINT (24.8335 44.89499)","2015-12-27 02:38:08.4110000"
"F4F99BF4D3FCA6438D904A4D892262B6","573CB7478DD668DAE10000000A4E731A","POINT (22.407464 47.054863)","2016-05-22 21:09:44.0000000"
"A9425EA1E188FB4297F8718B8DEFC85F","573CB7478DD668DAE10000000A4E731A","POINT (22.685021 46.951042)","2016-05-22 21:34:52.0000000"
"66ADCAA845AAB546A9F5F92F343E4B74","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"3927F4FED8B756459BABB504BC60012E","566D6D87B5685629E10000000A4E731A","POINT (24.8436 44.89326)","2015-12-27 02:44:09.8960000"
"88FFDA0B8080EA42A44A7A46AB753F65","5756353E969525CCE10000000A4E731A","POINT (23.596294 46.756039)","2016-06-17 14:42:22.8990000"
"FC6E9C9294BA0240B3B08499581A6469","573CB7478DD668DAE10000000A4E731A","POINT (22.608712 46.953034)","2016-05-22 21:30:36.0000000"
"904B32217417B04099910B008C55AB67","573CB7478DD668DAE10000000A4E731A","POINT (23.263018 46.802617)","2016-05-22 22:23:56.0000000"
"DA73265B6DF99F419147866B27290097","5756353B969525CCE10000000A4E731A","POINT (23.975765 45.784148)","2016-06-19 13:49:21.9940000"
"54381F457032F14A974D3CAF06A7A784","56697BB680504538E10000000A4E731A","POINT (24.09156 45.79001)","2015-12-24 10:32:24.4490000"
"4F2FE8D463C1F24DAFD9A28450F3C445","573CB7478DD668DAE10000000A4E731A","POINT (22.866845 46.905086)","2016-05-22 21:54:08.0000000"
"C02B11EEEDD2EA4AA6DF9BBFA2CED62F","573CB7478DD668DAE10000000A4E731A","POINT (22.331464 47.064336)","2016-05-22 21:04:08.0000000"
"EA3E18FDA5EA7547A3CC9E20206F1B7C","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"3010D3BED680C1498DA5D92EBBF81756","566D6D87B5685629E10000000A4E731A","POINT (24.86756 44.87775)","2015-12-27 02:55:23.2590000"
"AEA3FCEA19E61C44AEB1AE5925C0D404","5756353E969525CCE10000000A4E731A","POINT (23.596306 46.756202)","2016-06-17 14:42:37.8960000"
"688FECB31A035B418E54F48877779EED","573CB7478DD668DAE10000000A4E731A","POINT (22.077349 47.054481)","2016-05-22 20:48:16.0000000"
"6B6CC42A4ED53B41A507A9ADAEE0F3D0","573CB7478DD668DAE10000000A4E731A","POINT (22.855686 46.923713)","2016-05-22 21:52:20.0000000"
"2717BB5E045676478CDE8D2789055160","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"F4F1524038C0EB46AB67530919BD0B62","573CB7478DD668DAE10000000A4E731A","POINT (23.263869 46.80206)","2016-05-22 22:24:00.0000000"
"E9B6765C9DFE7340916EED3A000296CD","573CB7478DD668DAE10000000A4E731A","POINT (23.151663 46.829341)","2016-05-22 22:14:44.0000000"
"F48E8B0056070B42987574DD9E9E1A0C","566D6D87B5685629E10000000A4E731A","POINT (24.88751 44.8632)","2015-12-27 03:13:41.1430000"
"E5F030A5DD8702478AF9A2740921A788","56697BB680504538E10000000A4E731A","POINT (24.09089 45.79002)","2015-12-24 10:48:17.1310000"
"9666271E8876F145B3AD4C9AA9BF3D8F","5756353E969525CCE10000000A4E731A","POINT (23.596141 46.756139)","2016-06-17 14:42:52.8930000"
"6D3F8C8B1EE3014F9E0839D2A09F9FBA","5756353B969525CCE10000000A4E731A","POINT (23.971346 45.78282)","2016-06-19 13:49:37.0000000"
"EC3EB924D69FE24B98FD0EEA73625EAD","573CB7478DD668DAE10000000A4E731A","POINT (23.038748 46.857306)","2016-05-22 22:08:16.0000000"
"85A317110EFA7847BA5DAF86A9232376","573CB7478DD668DAE10000000A4E731A","POINT (21.988007 47.036021)","2016-05-22 20:40:00.0000000"
"5877594FAD3C1648AFCB623E80455E98","566D6D87B5685629E10000000A4E731A","POINT (24.90402 44.8488)","2015-12-27 03:20:08.2380000"
"BE8A76E1D5D6C942A9019658F438CC91","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"2A219A4958290640A75B16F455369695","573CB7478DD668DAE10000000A4E731A","POINT (22.206199 47.081765)","2016-05-22 20:56:44.0000000"
"6421A2461F3B454DA274A8A433F02371","573CB7478DD668DAE10000000A4E731A","POINT (23.264912 46.801602)","2016-05-22 22:24:04.0000000"
"BB32AA643CA04F469C433F0D96566000","5756353E969525CCE10000000A4E731A","POINT (23.596115 46.755995)","2016-06-17 14:43:07.9100000"
"64D527F8C699034F867FF7D10A763FB1","56697BB680504538E10000000A4E731A","POINT (24.09074 45.79002)","2015-12-24 10:53:15.4890000"
"544A2547346AE341B3F572E5AEF4EE87","5756353B969525CCE10000000A4E731A","POINT (23.964706 45.779987)","2016-06-19 13:49:51.9920000"
"15E4DF9ECD6CF14EB6D1B918E208EE94","573CB7478DD668DAE10000000A4E731A","POINT (21.988007 47.036021)","2016-05-22 20:40:00.0000000"
"E252844AA1F4FC44BEAB560B3060AE0E","573CB7478DD668DAE10000000A4E731A","POINT (22.811996 46.953319)","2016-05-22 21:47:16.0000000"
"EB6786707E1D26469C362DB5F734511D","566D6D87B5685629E10000000A4E731A","POINT (24.92433 44.83248)","2015-12-27 03:23:06.1090000"
"9517456BF22F4B488BCF2BC532D79E71","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
"6B9254BD58DA944DAA7B951B2BA7EABC","5756353E969525CCE10000000A4E731A","POINT (23.596416 46.755357)","2016-06-17 14:43:22.9280000"
"6D7875F83C029240B0F29240EF78302B","573CB7478DD668DAE10000000A4E731A","POINT (21.988007 47.036021)","2016-05-22 20:40:00.0000000"
"CACC6E2A39900B439AAB2C5D84571BB0","573CB7478DD668DAE10000000A4E731A","POINT (22.408253 47.054896)","2016-05-22 21:09:48.0000000"
"6062C935888F41468C76F8C394E81859","566D6D87B5685629E10000000A4E731A","POINT (24.93993 44.82352)","2015-12-27 03:25:06.3370000"
"1D52D6A7ABDB6142919E29AB407CFA45","573CB7478DD668DAE10000000A4E731A","POINT (21.936849 47.064368)","2016-05-22 20:22:56.0000000"
"268DC2D865286240A2BF61DFF3FE78AA","573CB7478DD668DAE10000000A4E731A","POINT (22.206473 47.081738)","2016-05-22 20:56:44.0000000"
"78465BF20A8C5B4D893BC97CE6B767E5","56697BB680504538E10000000A4E731A","POINT (24.09066 45.78992)","2015-12-24 11:09:31.0940000"
"770C8D32BD16F242824B5136ABBF5496","5756353B969525CCE10000000A4E731A","POINT (23.961351 45.779377)","2016-06-19 13:50:06.9910000"
"90F32BEB4B55EA4D80E3AC90E5F906D7","57563528969525CCE10000000A4E731A","POINT (24.126549 45.760645)","2016-05-27 20:39:46.0000000"
